cruise,gis_station,area_swept,cpue,spno,species_name,sex,size,chela,shell_cond,egg_color,egg_cond,clutch,collection_comments,pcr_result,year,index_site,general_location,collected_by,dna_plate_no,dna_well_no,host_tissue,preservative,sample_status,c_v_h,vessel,haul,visual_positive,prioritization,dna_quant,ratio_260_280,nssu_pcr,faint_pos,no_valid_partitions,no_positive_partitions,copies_ul,maturity,start_date,mid_latitude,mid_longitude,bottom_depth,gear_temperature
201601,K-22,0.014117392226355,34554.46602165781,20164281,Chionoecetes opilio,1,59.1,13.7,5,NA,NA,NA,,0,2016,6,EBS,SAP,42,A11,Blood,EtOH 100%,Available,201601_162_135,162,135,0,1,NA,NA,NA,NA,NA,NA,NA,1,7112016,58.33568,-171.01122,84,2.9
201601,K-23,0.0143439455062926,3625.222919118587,20163201,Chionoecetes opilio,2,35.3,NA,2,0,0,0,,1,2016,6,EBS,SAP,32,A1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,0,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163202,Chionoecetes opilio,2,29.3,NA,2,0,0,0,,1,2016,6,EBS,SAP,32,B1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,0,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163203,Chionoecetes opilio,2,29.8,NA,2,0,0,0,,1,2016,6,EBS,SAP,32,C1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,0,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163204,Chionoecetes opilio,2,30.9,NA,2,0,0,0,,1,2016,6,EBS,SAP,32,D1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,0,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163205,Chionoecetes opilio,2,27,NA,2,0,0,0,,1,2016,6,EBS,SAP,32,E1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,0,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163206,Chionoecetes opilio,1,69.5,14.6,3,NA,NA,NA,,1,2016,6,EBS,SAP,32,F1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,1,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163207,Chionoecetes opilio,1,68.4,15.6,3,NA,NA,NA,,1,2016,6,EBS,SAP,32,G1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,1,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163208,Chionoecetes opilio,1,85.5,20.7,3,NA,NA,NA,,1,2016,6,EBS,SAP,32,H1,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,1,7112016,58.33023,-171.65099,96,3
201601,K-23,0.0143439455062926,3625.222919118587,20163209,Chionoecetes opilio,2,30,NA,2,0,0,0,,1,2016,6,EBS,SAP,32,A2,Blood,EtOH 100%,Available,201601_94_127,94,127,0,1,NA,NA,NA,NA,NA,NA,NA,0,7112016,58.33023,-171.65099,96,3
201601,P-23,0.01390097217465,287.7496587824594,20163210,Chionoecetes opilio,1,73.6,11.5,2,NA,NA,NA,,1,2016,5,EBS,SAP,32,B2,Blood,EtOH 100%,Available,201601_94_135,94,135,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,59.99085,-171.94226,68,1.8
201601,P-23,0.01390097217465,287.7496587824594,20163211,Chionoecetes opilio,1,68.4,12,2,NA,NA,NA,,1,2016,5,EBS,SAP,32,C2,Blood,EtOH 100%,Available,201601_94_135,94,135,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,59.99085,-171.94226,68,1.8
201601,P-23,0.01390097217465,287.7496587824594,20163212,Chionoecetes opilio,1,50.4,7.9,2,NA,NA,NA,,1,2016,5,EBS,SAP,32,D2,Blood,EtOH 100%,Available,201601_94_135,94,135,1,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,59.99085,-171.94226,68,1.8
201601,P-23,0.01390097217465,287.7496587824594,20163213,Chionoecetes opilio,NA,46.2,NA,2,0,0,0,CL/PJ: Male & clutch info?!,1,2016,5,EBS,SAP,32,E2,Blood,EtOH 100%,Available,201601_94_135,94,135,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7122016,59.99085,-171.94226,68,1.8
201601,P-23,0.01390097217465,287.7496587824594,20163214,Chionoecetes opilio,2,45.7,NA,2,0,0,0,,1,2016,5,EBS,SAP,32,F2,Blood,EtOH 100%,Available,201601_94_135,94,135,1,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,59.99085,-171.94226,68,1.8
201601,P-24,0.0133727743001622,1121.6819833576392,20163231,Chionoecetes opilio,1,79.9,17.4,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,G4,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163232,Chionoecetes opilio,2,32,NA,2,0,0,0,,0,2016,5,EBS,SAP,32,H4,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163233,Chionoecetes opilio,1,42.5,6.1,2,NA,NA,NA,,1,2016,5,EBS,SAP,32,A5,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163234,Chionoecetes opilio,1,70.4,11.8,3,NA,NA,NA,,0,2016,5,EBS,SAP,32,B5,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163235,Chionoecetes opilio,1,59.4,9.7,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,C5,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163236,Chionoecetes opilio,1,82.7,19.3,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,D5,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163237,Chionoecetes opilio,1,65.7,13.7,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,E5,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163238,Chionoecetes opilio,1,79.7,17.6,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,F5,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163240,Chionoecetes opilio,1,66.7,13.5,3,NA,NA,NA,,0,2016,5,EBS,SAP,32,H5,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.98936,-172.60247,67,1.6
201601,P-24,0.0133727743001622,1121.6819833576392,20163241,Chionoecetes opilio,1,65.8,13.6,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,A6,Blood,EtOH 100%,Available,201601_94_138,94,138,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.98936,-172.60247,67,1.6
201601,PO2423,0.01418294187448215,1833.1880811539545,20163242,Chionoecetes opilio,1,89.1,22.4,3,NA,NA,NA,,0,2016,5,EBS,SAP,32,B6,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163243,Chionoecetes opilio,1,77.9,17.4,3,NA,NA,NA,,0,2016,5,EBS,SAP,32,C6,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163244,Chionoecetes opilio,1,74.8,16.8,3,NA,NA,NA,,0,2016,5,EBS,SAP,32,D6,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163245,Chionoecetes opilio,2,51.3,NA,2,0,0,0,,0,2016,5,EBS,SAP,32,E6,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163246,Chionoecetes opilio,1,83.9,15,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,F6,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163247,Chionoecetes opilio,1,66.2,13.1,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,G6,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163248,Chionoecetes opilio,1,79.2,17.2,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,H6,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163249,Chionoecetes opilio,1,84.8,19.6,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,A7,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163250,Chionoecetes opilio,1,71.1,13.3,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,B7,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163251,Chionoecetes opilio,1,60.3,13.3,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,C7,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163252,Chionoecetes opilio,1,59.7,9.1,3,NA,NA,NA,,0,2016,5,EBS,SAP,32,D7,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163253,Chionoecetes opilio,1,69.1,11.9,2,NA,NA,NA,,0,2016,5,EBS,SAP,32,E7,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163254,Chionoecetes opilio,2,50.6,NA,2,0,0,0,,1,2016,5,EBS,SAP,32,F7,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163255,Chionoecetes opilio,2,52.8,NA,2,0,0,0,,1,2016,5,EBS,SAP,32,G7,Blood,EtOH 100%,Available,201601_94_139,94,139,1,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163256,Chionoecetes opilio,1,70.9,12.9,3,NA,NA,NA,,0,2016,5,EBS,SAP,32,H7,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163257,Chionoecetes opilio,2,55.2,NA,2,0,0,0,,1,2016,5,EBS,SAP,32,A8,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,PO2423,0.01418294187448215,1833.1880811539545,20163258,Chionoecetes opilio,2,46.7,NA,2,0,0,0,,1,2016,5,EBS,SAP,32,B8,Blood,EtOH 100%,Available,201601_94_139,94,139,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,59.83639,-172.24832,76,2
201601,Q-20,0.0132819898349325,602.3193888433401,20164150,Chionoecetes opilio,2,51.7,NA,2,0,0,0,,0,2016,5,EBS,SAP,41,B7,Blood,EtOH 100%,Available,201601_162_121,162,121,0,1,NA,NA,NA,NA,NA,NA,NA,0,7032016,60.33584,-170.01574,52,1.3
201601,Q-20,0.0132819898349325,602.3193888433401,20164151,Chionoecetes opilio,2,49,NA,2,0,0,0,,0,2016,5,EBS,SAP,41,C7,Blood,EtOH 100%,Available,201601_162_121,162,121,0,1,NA,NA,NA,NA,NA,NA,NA,0,7032016,60.33584,-170.01574,52,1.3
201601,Q-21,0.0139487875071567,9534.878922756672,20164282,Chionoecetes opilio,1,58.5,11.5,2,NA,NA,NA,,0,2016,5,EBS,SAP,42,B11,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,1,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164283,Chionoecetes opilio,1,61.6,13.4,2,NA,NA,NA,,0,2016,5,EBS,SAP,42,C11,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,1,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164284,Chionoecetes opilio,1,52.2,7.8,2,NA,NA,NA,,1,2016,5,EBS,SAP,42,D11,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164285,Chionoecetes opilio,1,43.1,7.7,2,NA,NA,NA,,0,2016,5,EBS,SAP,42,E11,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164286,Chionoecetes opilio,1,46.4,7.5,2,NA,NA,NA,,1,2016,5,EBS,SAP,42,F11,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164287,Chionoecetes opilio,1,40.8,6.6,2,NA,NA,NA,,0,2016,5,EBS,SAP,42,G11,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164288,Chionoecetes opilio,2,48.7,NA,2,0,0,0,,3,2016,5,EBS,SAP,42,H11,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164290,Chionoecetes opilio,2,59.6,NA,2,0,0,0,,0,2016,5,EBS,SAP,42,B12,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164291,Chionoecetes opilio,2,46.6,NA,2,0,0,0,,0,2016,5,EBS,SAP,42,C12,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164292,Chionoecetes opilio,2,54.5,NA,2,0,0,0,,0,2016,5,EBS,SAP,42,D12,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164293,Chionoecetes opilio,2,46.6,NA,2,0,0,0,,1,2016,5,EBS,SAP,42,E12,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164294,Chionoecetes opilio,2,53.5,NA,2,0,0,0,,0,2016,5,EBS,SAP,42,F12,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164295,Chionoecetes opilio,2,46.4,NA,2,0,0,0,,0,2016,5,EBS,SAP,42,G12,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-21,0.0139487875071567,9534.878922756672,20164296,Chionoecetes opilio,2,51.9,NA,2,0,0,0,,0,2016,5,EBS,SAP,42,H12,Blood,EtOH 100%,Available,201601_162_141,162,141,0,1,NA,NA,NA,NA,NA,NA,NA,0,7122016,60.32984,-170.65923,62,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164301,Chionoecetes opilio,1,71.7,12.8,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,A1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164302,Chionoecetes opilio,1,76.5,13.9,2,NA,NA,NA,,1,2016,5,EBS,SAP,43,B1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164303,Chionoecetes opilio,1,86.5,19.3,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,C1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164304,Chionoecetes opilio,1,75.4,16.9,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,D1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164305,Chionoecetes opilio,1,71.2,NA,2,NA,NA,NA,line thru chela,0,2016,5,EBS,SAP,43,E1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,NA,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164306,Chionoecetes opilio,1,75,14.1,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,F1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164307,Chionoecetes opilio,1,78.5,16.9,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,G1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164308,Chionoecetes opilio,1,75.4,17.4,2,NA,NA,NA,,1,2016,5,EBS,SAP,43,H1,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164309,Chionoecetes opilio,1,73.6,15.8,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,A2,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164310,Chionoecetes opilio,1,66.7,11.9,3,NA,NA,NA,,0,2016,5,EBS,SAP,43,B2,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164311,Chionoecetes opilio,2,53.5,NA,2,0,0,0,,1,2016,5,EBS,SAP,43,C2,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164312,Chionoecetes opilio,2,54.1,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,D2,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164313,Chionoecetes opilio,2,48.7,NA,2,0,0,0,,1,2016,5,EBS,SAP,43,E2,Blood,EtOH 100%,Available,201601_162_142,162,142,1,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164314,Chionoecetes opilio,1,54.2,8.8,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,F2,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164315,Chionoecetes opilio,2,46.2,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,G2,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164316,Chionoecetes opilio,2,45.7,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,H2,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164317,Chionoecetes opilio,1,71,12.1,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,A3,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164318,Chionoecetes opilio,2,49,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,B3,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164319,Chionoecetes opilio,2,48.9,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,C3,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164321,Chionoecetes opilio,2,42.9,NA,2,0,0,0,,3,2016,5,EBS,SAP,43,E3,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164322,Chionoecetes opilio,2,47.6,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,F3,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164323,Chionoecetes opilio,2,48.4,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,G3,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164324,Chionoecetes opilio,1,69.2,14.9,3,NA,NA,NA,,0,2016,5,EBS,SAP,43,H3,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,1,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164325,Chionoecetes opilio,2,50.3,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,A4,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164326,Chionoecetes opilio,2,45.9,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,B4,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164327,Chionoecetes opilio,2,47.4,NA,2,0,0,0,,3,2016,5,EBS,SAP,43,C4,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164328,Chionoecetes opilio,1,45.1,7.6,2,NA,NA,NA,,0,2016,5,EBS,SAP,43,D4,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164329,Chionoecetes opilio,2,57.4,NA,2,0,0,0,,1,2016,5,EBS,SAP,43,E4,Blood,EtOH 100%,Available,201601_162_142,162,142,1,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164330,Chionoecetes opilio,2,49,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,F4,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164331,Chionoecetes opilio,2,45.2,NA,2,0,0,0,,0,2016,5,EBS,SAP,43,G4,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
201601,Q-22,0.01383467294286,677710.3729682928,20164332,Chionoecetes opilio,2,44.6,NA,2,0,0,0,,1,2016,5,EBS,SAP,43,H4,Blood,EtOH 100%,Available,201601_162_142,162,142,0,1,NA,NA,NA,NA,NA,NA,NA,0,7132016,60.3286,-171.33798,67,1.7
